index,Network,Performance,parent,InteractionType,GeneSet
3165,GM_genetic_90,0.6457327535732693,GeneMANIA,Genetic,Performance_disgen
3435,GM_genetic_90,0.6410916709895511,GeneMANIA,Genetic,Performance_disgen
692,GM_coexp_97,0.63730530361498,GeneMANIA,Coexpression,Performance_disgen
122,GM_coexp_97,0.6367576758710903,GeneMANIA,Coexpression,Performance_disgen
353,GM_coexp_97,0.6333314236299026,GeneMANIA,Coexpression,Performance_disgen
585,GM_coexp_97,0.6287864189865213,GeneMANIA,Coexpression,Performance_disgen
29,GM_coexp_97,0.6281577082490307,GeneMANIA,Coexpression,Performance_disgen
2936,GM_genetic_90,0.6263210391674114,GeneMANIA,Genetic,Performance_disgen
2756,GM_genetic_90,0.6250829383609942,GeneMANIA,Genetic,Performance_disgen
3457,GM_genetic_90,0.6041827700727648,GeneMANIA,Genetic,Performance_disgen
2907,GM_genetic_90,0.6022461646443696,GeneMANIA,Genetic,Performance_disgen
357,GM_coexp_97,0.5982320075897947,GeneMANIA,Coexpression,Performance_disgen
845,GM_coexp_97,0.5975096212942629,GeneMANIA,Coexpression,Performance_disgen
377,GM_coexp_97,0.5967318271678012,GeneMANIA,Coexpression,Performance_disgen
2899,GM_genetic_90,0.5906898118287106,GeneMANIA,Genetic,Performance_disgen
1736,GM_colocal,0.5896568629611926,GeneMANIA,Colocalization,Performance_disgen
599,GM_coexp_97,0.585123901621671,GeneMANIA,Coexpression,Performance_disgen
3082,GM_genetic_90,0.5820320600676016,GeneMANIA,Genetic,Performance_disgen
1148,GM_colocal,0.5816015089527703,GeneMANIA,Colocalization,Performance_disgen
427,GM_coexp_97,0.5811762091606293,GeneMANIA,Coexpression,Performance_disgen
3086,GM_genetic_90,0.5811037093240081,GeneMANIA,Genetic,Performance_disgen
2774,GM_genetic_90,0.5795616655922536,GeneMANIA,Genetic,Performance_disgen
2942,GM_genetic_90,0.5770260508732696,GeneMANIA,Genetic,Performance_disgen
132,GM_coexp_97,0.5758578977654087,GeneMANIA,Coexpression,Performance_disgen
652,GM_coexp_97,0.5708110391648699,GeneMANIA,Coexpression,Performance_disgen
3155,GM_genetic_90,0.5639528422829131,GeneMANIA,Genetic,Performance_disgen
3434,GM_genetic_90,0.5629328443233165,GeneMANIA,Genetic,Performance_disgen
2999,GM_genetic_90,0.5605414208879173,GeneMANIA,Genetic,Performance_disgen
1577,GM_colocal,0.5571958803181135,GeneMANIA,Colocalization,Performance_disgen
2825,GM_genetic_90,0.5538534831163222,GeneMANIA,Genetic,Performance_disgen
221,GM_coexp_97,0.5497926987382482,GeneMANIA,Coexpression,Performance_disgen
617,GM_coexp_97,0.5490564428335971,GeneMANIA,Coexpression,Performance_disgen
3011,GM_genetic_90,0.5484897083128729,GeneMANIA,Genetic,Performance_disgen
2925,GM_genetic_90,0.5457228779629728,GeneMANIA,Genetic,Performance_disgen
3333,GM_genetic_90,0.5450006171558055,GeneMANIA,Genetic,Performance_disgen
3141,GM_genetic_90,0.5414635439883306,GeneMANIA,Genetic,Performance_disgen
2818,GM_genetic_90,0.5402787210697431,GeneMANIA,Genetic,Performance_disgen
36,GM_coexp_97,0.5356005717989928,GeneMANIA,Coexpression,Performance_disgen
347,GM_coexp_97,0.5322427667943705,GeneMANIA,Coexpression,Performance_disgen
750,GM_coexp_97,0.5306156187028942,GeneMANIA,Coexpression,Performance_disgen
74,GM_coexp_97,0.5276448300326907,GeneMANIA,Coexpression,Performance_disgen
2870,GM_genetic_90,0.5262613886210011,GeneMANIA,Genetic,Performance_disgen
758,GM_coexp_97,0.5159367707139112,GeneMANIA,Coexpression,Performance_disgen
3073,GM_genetic_90,0.5156919443799887,GeneMANIA,Genetic,Performance_disgen
3253,GM_genetic_90,0.5146111247044258,GeneMANIA,Genetic,Performance_disgen
3385,GM_genetic_90,0.5085626955889909,GeneMANIA,Genetic,Performance_disgen
241,GM_coexp_97,0.5048216287769024,GeneMANIA,Coexpression,Performance_disgen
2699,GM_genetic_90,0.500785803465812,GeneMANIA,Genetic,Performance_disgen
2811,GM_genetic_90,0.5002439491293313,GeneMANIA,Genetic,Performance_disgen
2914,GM_genetic_90,0.4994086237107009,GeneMANIA,Genetic,Performance_disgen
1522,GM_colocal,0.4963655291540016,GeneMANIA,Colocalization,Performance_disgen
40,GM_coexp_97,0.4929097609509938,GeneMANIA,Coexpression,Performance_disgen
105,GM_coexp_97,0.4908997201101091,GeneMANIA,Coexpression,Performance_disgen
3075,GM_genetic_90,0.4872182962847169,GeneMANIA,Genetic,Performance_disgen
3220,GM_genetic_90,0.4866297298478205,GeneMANIA,Genetic,Performance_disgen
862,GM_coexp_97,0.4852645452956015,GeneMANIA,Coexpression,Performance_disgen
42,GM_coexp_97,0.4764718742783348,GeneMANIA,Coexpression,Performance_disgen
1579,GM_colocal,0.4700787055585268,GeneMANIA,Colocalization,Performance_disgen
3479,GM_genetic_90,0.467514206826093,GeneMANIA,Genetic,Performance_disgen
268,GM_coexp_97,0.4620905801597056,GeneMANIA,Coexpression,Performance_disgen
121,GM_coexp_97,0.4571328216598532,GeneMANIA,Coexpression,Performance_disgen
681,GM_coexp_97,0.455628042746473,GeneMANIA,Coexpression,Performance_disgen
619,GM_coexp_97,0.451673764941817,GeneMANIA,Coexpression,Performance_disgen
26,GM_coexp_97,0.4507429854633586,GeneMANIA,Coexpression,Performance_disgen
61,GM_coexp_97,0.4475051850578573,GeneMANIA,Coexpression,Performance_disgen
3464,GM_genetic_90,0.4425177585290692,GeneMANIA,Genetic,Performance_disgen
3152,GM_genetic_90,0.4402086563719591,GeneMANIA,Genetic,Performance_disgen
1588,GM_colocal,0.4396841367676478,GeneMANIA,Colocalization,Performance_disgen
131,GM_coexp_97,0.439099748711273,GeneMANIA,Coexpression,Performance_disgen
891,GM_coexp_97,0.4389352821531188,GeneMANIA,Coexpression,Performance_disgen
3179,GM_genetic_90,0.4353650523058409,GeneMANIA,Genetic,Performance_disgen
2765,GM_genetic_90,0.4301101520697493,GeneMANIA,Genetic,Performance_disgen
466,GM_coexp_97,0.4274549192269825,GeneMANIA,Coexpression,Performance_disgen
746,GM_coexp_97,0.425355940003307,GeneMANIA,Coexpression,Performance_disgen
2926,GM_genetic_90,0.4223686450091669,GeneMANIA,Genetic,Performance_disgen
281,GM_coexp_97,0.4158679657034442,GeneMANIA,Coexpression,Performance_disgen
3009,GM_genetic_90,0.4064910782639133,GeneMANIA,Genetic,Performance_disgen
484,GM_coexp_97,0.4056320555958603,GeneMANIA,Coexpression,Performance_disgen
3263,GM_genetic_90,0.400036062221184,GeneMANIA,Genetic,Performance_disgen
3441,GM_genetic_90,0.395675336440292,GeneMANIA,Genetic,Performance_disgen
2813,GM_genetic_90,0.3943330422473728,GeneMANIA,Genetic,Performance_disgen
137,GM_coexp_97,0.3926261840756235,GeneMANIA,Coexpression,Performance_disgen
461,GM_coexp_97,0.3921036588447009,GeneMANIA,Coexpression,Performance_disgen
437,GM_coexp_97,0.389200231624873,GeneMANIA,Coexpression,Performance_disgen
2850,GM_genetic_90,0.3845633437694488,GeneMANIA,Genetic,Performance_disgen
433,GM_coexp_97,0.3841645695651205,GeneMANIA,Coexpression,Performance_disgen
629,GM_coexp_97,0.3841539489613589,GeneMANIA,Coexpression,Performance_disgen
3299,GM_genetic_90,0.3796208399454553,GeneMANIA,Genetic,Performance_disgen
844,GM_coexp_97,0.3792749119777832,GeneMANIA,Coexpression,Performance_disgen
759,GM_coexp_97,0.3791637282280399,GeneMANIA,Coexpression,Performance_disgen
857,GM_coexp_97,0.3789440559023541,GeneMANIA,Coexpression,Performance_disgen
1428,GM_colocal,0.3776806870927175,GeneMANIA,Colocalization,Performance_disgen
2991,GM_genetic_90,0.3771173051013776,GeneMANIA,Genetic,Performance_disgen
199,GM_coexp_97,0.3757832423011525,GeneMANIA,Coexpression,Performance_disgen
2966,GM_genetic_90,0.3757258138884529,GeneMANIA,Genetic,Performance_disgen
573,GM_coexp_97,0.374078277251836,GeneMANIA,Coexpression,Performance_disgen
823,GM_coexp_97,0.3711555119036734,GeneMANIA,Coexpression,Performance_disgen
3124,GM_genetic_90,0.3675221992984882,GeneMANIA,Genetic,Performance_disgen
30,GM_coexp_97,0.3656333470988823,GeneMANIA,Coexpression,Performance_disgen
707,GM_coexp_97,0.3579833350903125,GeneMANIA,Coexpression,Performance_disgen
3166,GM_genetic_90,0.3567011531508008,GeneMANIA,Genetic,Performance_disgen
3097,GM_genetic_90,0.3551191144685952,GeneMANIA,Genetic,Performance_disgen
2931,GM_genetic_90,0.3524158085656452,GeneMANIA,Genetic,Performance_disgen
3151,GM_genetic_90,0.3510555118595328,GeneMANIA,Genetic,Performance_disgen
2695,GM_genetic_90,0.3460200196356602,GeneMANIA,Genetic,Performance_disgen
5167,GM_physical,0.3450837239879327,GeneMANIA,Physical,Performance_disgen
527,GM_coexp_97,0.3429879916068865,GeneMANIA,Coexpression,Performance_disgen
3377,GM_genetic_90,0.3418997828235796,GeneMANIA,Genetic,Performance_disgen
176,GM_coexp_97,0.3395377482976922,GeneMANIA,Coexpression,Performance_disgen
505,GM_coexp_97,0.339408025343186,GeneMANIA,Coexpression,Performance_disgen
3447,GM_genetic_90,0.3384719886147889,GeneMANIA,Genetic,Performance_disgen
3113,GM_genetic_90,0.3358785222131479,GeneMANIA,Genetic,Performance_disgen
3123,GM_genetic_90,0.3354892937475106,GeneMANIA,Genetic,Performance_disgen
2803,GM_genetic_90,0.3348790422564289,GeneMANIA,Genetic,Performance_disgen
731,GM_coexp_97,0.3323215042963638,GeneMANIA,Coexpression,Performance_disgen
496,GM_coexp_97,0.3285826947385797,GeneMANIA,Coexpression,Performance_disgen
3251,GM_genetic_90,0.3264597280085486,GeneMANIA,Genetic,Performance_disgen
1745,GM_colocal,0.3255363707812092,GeneMANIA,Colocalization,Performance_disgen
459,GM_coexp_97,0.3092447872551424,GeneMANIA,Coexpression,Performance_disgen
808,GM_coexp_97,0.3058373513458211,GeneMANIA,Coexpression,Performance_disgen
140,GM_coexp_97,0.3051532147791655,GeneMANIA,Coexpression,Performance_disgen
688,GM_coexp_97,0.3047678131173988,GeneMANIA,Coexpression,Performance_disgen
3341,GM_genetic_90,0.3016460721074818,GeneMANIA,Genetic,Performance_disgen
3234,GM_genetic_90,0.3009909135405389,GeneMANIA,Genetic,Performance_disgen
2692,GM_genetic_90,0.2973239280388376,GeneMANIA,Genetic,Performance_disgen
3420,GM_genetic_90,0.2949956566295963,GeneMANIA,Genetic,Performance_disgen
3085,GM_genetic_90,0.2851017108702154,GeneMANIA,Genetic,Performance_disgen
671,GM_coexp_97,0.284186211586489,GeneMANIA,Coexpression,Performance_disgen
868,GM_coexp_97,0.2781980527495052,GeneMANIA,Coexpression,Performance_disgen
274,GM_coexp_97,0.2740902152010547,GeneMANIA,Coexpression,Performance_disgen
809,GM_coexp_97,0.2676197680526863,GeneMANIA,Coexpression,Performance_disgen
1079,GM_colocal,0.264902416733274,GeneMANIA,Colocalization,Performance_disgen
3403,GM_genetic_90,0.2644864791163185,GeneMANIA,Genetic,Performance_disgen
848,GM_coexp_97,0.2586512583569939,GeneMANIA,Coexpression,Performance_disgen
3044,GM_genetic_90,0.2538011122375286,GeneMANIA,Genetic,Performance_disgen
2947,GM_genetic_90,0.2522826585003428,GeneMANIA,Genetic,Performance_disgen
2805,GM_genetic_90,0.2510148132926496,GeneMANIA,Genetic,Performance_disgen
972,GM_colocal,0.249923408752072,GeneMANIA,Colocalization,Performance_disgen
3363,GM_genetic_90,0.2489467980492384,GeneMANIA,Genetic,Performance_disgen
2698,GM_genetic_90,0.2478579062857448,GeneMANIA,Genetic,Performance_disgen
497,GM_coexp_97,0.2409316340398811,GeneMANIA,Coexpression,Performance_disgen
3379,GM_genetic_90,0.2379332233884384,GeneMANIA,Genetic,Performance_disgen
5956,GM_predicted,0.2351007640251105,GeneMANIA,Orthology,Performance_disgen
3172,GM_genetic_90,0.2341703782666385,GeneMANIA,Genetic,Performance_disgen
710,GM_coexp_97,0.2289770045991836,GeneMANIA,Coexpression,Performance_disgen
2912,GM_genetic_90,0.2267775848640937,GeneMANIA,Genetic,Performance_disgen
586,GM_coexp_97,0.2260128969953743,GeneMANIA,Coexpression,Performance_disgen
6201,GM_predicted,0.2255145828289232,GeneMANIA,Orthology,Performance_disgen
3283,GM_genetic_90,0.221817605582133,GeneMANIA,Genetic,Performance_disgen
3311,GM_genetic_90,0.2197837370666487,GeneMANIA,Genetic,Performance_disgen
1647,GM_colocal,0.2175152905053264,GeneMANIA,Colocalization,Performance_disgen
699,GM_coexp_97,0.2146318340741772,GeneMANIA,Coexpression,Performance_disgen
798,GM_coexp_97,0.2130388037990583,GeneMANIA,Coexpression,Performance_disgen
625,GM_coexp_97,0.211563959135119,GeneMANIA,Coexpression,Performance_disgen
3029,GM_genetic_90,0.2081534646584985,GeneMANIA,Genetic,Performance_disgen
2785,GM_genetic_90,0.2071098464098238,GeneMANIA,Genetic,Performance_disgen
394,GM_coexp_97,0.2063303261078136,GeneMANIA,Coexpression,Performance_disgen
657,GM_coexp_97,0.2047638713463744,GeneMANIA,Coexpression,Performance_disgen
282,GM_coexp_97,0.200749930122806,GeneMANIA,Coexpression,Performance_disgen
1689,GM_colocal,0.2004415408319065,GeneMANIA,Colocalization,Performance_disgen
2759,GM_genetic_90,0.1989500701325304,GeneMANIA,Genetic,Performance_disgen
80,GM_coexp_97,0.1958150930696727,GeneMANIA,Coexpression,Performance_disgen
2766,GM_genetic_90,0.1945535936137599,GeneMANIA,Genetic,Performance_disgen
2822,GM_genetic_90,0.1942326586593963,GeneMANIA,Genetic,Performance_disgen
706,GM_coexp_97,0.1939509285384408,GeneMANIA,Coexpression,Performance_disgen
529,GM_coexp_97,0.1872774983967422,GeneMANIA,Coexpression,Performance_disgen
3250,GM_genetic_90,0.1804227311587333,GeneMANIA,Genetic,Performance_disgen
417,GM_coexp_97,0.1780538957473956,GeneMANIA,Coexpression,Performance_disgen
654,GM_coexp_97,0.1774076814035882,GeneMANIA,Coexpression,Performance_disgen
1013,GM_colocal,0.1659854712352635,GeneMANIA,Colocalization,Performance_disgen
34,GM_coexp_97,0.1635643372364625,GeneMANIA,Coexpression,Performance_disgen
3061,GM_genetic_90,0.1586272782061929,GeneMANIA,Genetic,Performance_disgen
91,GM_coexp_97,0.1574538869904075,GeneMANIA,Coexpression,Performance_disgen
474,GM_coexp_97,0.1565380438757699,GeneMANIA,Coexpression,Performance_disgen
236,GM_coexp_97,0.1532714263429626,GeneMANIA,Coexpression,Performance_disgen
3369,GM_genetic_90,0.1491810727861647,GeneMANIA,Genetic,Performance_disgen
3254,GM_genetic_90,0.1457735696058942,GeneMANIA,Genetic,Performance_disgen
1024,GM_colocal,0.1386078355601963,GeneMANIA,Colocalization,Performance_disgen
605,GM_coexp_97,0.1347776113392329,GeneMANIA,Coexpression,Performance_disgen
3115,GM_genetic_90,0.1231670276560376,GeneMANIA,Genetic,Performance_disgen
521,GM_coexp_97,0.1204747487590081,GeneMANIA,Coexpression,Performance_disgen
555,GM_coexp_97,0.1202543442757423,GeneMANIA,Coexpression,Performance_disgen
730,GM_coexp_97,0.120094501450964,GeneMANIA,Coexpression,Performance_disgen
155,GM_coexp_97,0.1148747377045011,GeneMANIA,Coexpression,Performance_disgen
3104,GM_genetic_90,0.1131014222016594,GeneMANIA,Genetic,Performance_disgen
407,GM_coexp_97,0.1127627652872931,GeneMANIA,Coexpression,Performance_disgen
2764,GM_genetic_90,0.1102381780511726,GeneMANIA,Genetic,Performance_disgen
3395,GM_genetic_90,0.1095333903231733,GeneMANIA,Genetic,Performance_disgen
525,GM_coexp_97,0.1054549213924869,GeneMANIA,Coexpression,Performance_disgen
1247,GM_colocal,0.1047421595414295,GeneMANIA,Colocalization,Performance_disgen
312,GM_coexp_97,0.1025437275163256,GeneMANIA,Coexpression,Performance_disgen
3302,GM_genetic_90,0.1014251518954256,GeneMANIA,Genetic,Performance_disgen
249,GM_coexp_97,0.0956155831901661,GeneMANIA,Coexpression,Performance_disgen
938,GM_colocal,0.0845471598906226,GeneMANIA,Colocalization,Performance_disgen
2980,GM_genetic_90,0.0787455161382383,GeneMANIA,Genetic,Performance_disgen
813,GM_coexp_97,0.0758431599605104,GeneMANIA,Coexpression,Performance_disgen
2994,GM_genetic_90,0.0732016459331302,GeneMANIA,Genetic,Performance_disgen
455,GM_coexp_97,0.0731383255519457,GeneMANIA,Coexpression,Performance_disgen
3507,GM_genetic_90,0.0700572224929129,GeneMANIA,Genetic,Performance_disgen
1069,GM_colocal,0.063107511126343,GeneMANIA,Colocalization,Performance_disgen
2917,GM_genetic_90,0.0584982383109021,GeneMANIA,Genetic,Performance_disgen
2823,GM_genetic_90,0.0537854092524199,GeneMANIA,Genetic,Performance_disgen
3392,GM_genetic_90,0.0491472000860237,GeneMANIA,Genetic,Performance_disgen
768,GM_coexp_97,0.0485780990709227,GeneMANIA,Coexpression,Performance_disgen
2768,GM_genetic_90,0.0482108009315104,GeneMANIA,Genetic,Performance_disgen
677,GM_coexp_97,0.0469404152741722,GeneMANIA,Coexpression,Performance_disgen
2913,GM_genetic_90,0.0461555709303056,GeneMANIA,Genetic,Performance_disgen
2979,GM_genetic_90,0.0381620373666133,GeneMANIA,Genetic,Performance_disgen
550,GM_coexp_97,0.0362990241995998,GeneMANIA,Coexpression,Performance_disgen
1643,GM_colocal,0.0361652289057494,GeneMANIA,Colocalization,Performance_disgen
98,GM_coexp_97,0.0358487342920301,GeneMANIA,Coexpression,Performance_disgen
2905,GM_genetic_90,0.0342416446269445,GeneMANIA,Genetic,Performance_disgen
3472,GM_genetic_90,0.0250460249568449,GeneMANIA,Genetic,Performance_disgen
2704,GM_genetic_90,0.0157134678422562,GeneMANIA,Genetic,Performance_disgen
3212,GM_genetic_90,0.0152236412447492,GeneMANIA,Genetic,Performance_disgen
3354,GM_genetic_90,0.0129185034380857,GeneMANIA,Genetic,Performance_disgen
452,GM_coexp_97,0.0080265405623289,GeneMANIA,Coexpression,Performance_disgen
3193,GM_genetic_90,0.0077447423947858,GeneMANIA,Genetic,Performance_disgen
2987,GM_genetic_90,0.0059190558493434,GeneMANIA,Genetic,Performance_disgen
570,GM_coexp_97,0.0049383848570894,GeneMANIA,Coexpression,Performance_disgen
615,GM_coexp_97,-0.0047629653698137,GeneMANIA,Coexpression,Performance_disgen
3163,GM_genetic_90,-0.0098431149670449,GeneMANIA,Genetic,Performance_disgen
3223,GM_genetic_90,-0.0217211306911558,GeneMANIA,Genetic,Performance_disgen
3305,GM_genetic_90,-0.0309763541790423,GeneMANIA,Genetic,Performance_disgen
1671,GM_colocal,-0.0312689188472648,GeneMANIA,Colocalization,Performance_disgen
842,GM_coexp_97,-0.0315014769953676,GeneMANIA,Coexpression,Performance_disgen
820,GM_coexp_97,-0.0327626786983934,GeneMANIA,Coexpression,Performance_disgen
2712,GM_genetic_90,-0.0488536773052246,GeneMANIA,Genetic,Performance_disgen
3167,GM_genetic_90,-0.052314848337137,GeneMANIA,Genetic,Performance_disgen
3221,GM_genetic_90,-0.0646996141896297,GeneMANIA,Genetic,Performance_disgen
3486,GM_genetic_90,-0.0678066819445192,GeneMANIA,Genetic,Performance_disgen
3546,GM_genetic_90,-0.0755128839241973,GeneMANIA,Genetic,Performance_disgen
3241,GM_genetic_90,-0.0782565798993902,GeneMANIA,Genetic,Performance_disgen
1237,GM_colocal,-0.0806001804946945,GeneMANIA,Colocalization,Performance_disgen
194,GM_coexp_97,-0.08849280548397,GeneMANIA,Coexpression,Performance_disgen
2950,GM_genetic_90,-0.0912812005134189,GeneMANIA,Genetic,Performance_disgen
3533,GM_genetic_90,-0.0971899290537295,GeneMANIA,Genetic,Performance_disgen
320,GM_coexp_97,-0.1016379737709608,GeneMANIA,Coexpression,Performance_disgen
3575,GM_genetic_90,-0.103307130466523,GeneMANIA,Genetic,Performance_disgen
2841,GM_genetic_90,-0.1036007310690924,GeneMANIA,Genetic,Performance_disgen
3362,GM_genetic_90,-0.1052514064792874,GeneMANIA,Genetic,Performance_disgen
2,GM_coexp_97,-0.1088639016519965,GeneMANIA,Coexpression,Performance_disgen
3125,GM_genetic_90,-0.1202377412889987,GeneMANIA,Genetic,Performance_disgen
871,GM_coexp_97,-0.1220123126002958,GeneMANIA,Coexpression,Performance_disgen
2761,GM_genetic_90,-0.1271595929731341,GeneMANIA,Genetic,Performance_disgen
212,GM_coexp_97,-0.1341044970527954,GeneMANIA,Coexpression,Performance_disgen
55,GM_coexp_97,-0.1344542948795466,GeneMANIA,Coexpression,Performance_disgen
229,GM_coexp_97,-0.1378470419018541,GeneMANIA,Coexpression,Performance_disgen
3332,GM_genetic_90,-0.1379631092422538,GeneMANIA,Genetic,Performance_disgen
1754,GM_colocal,-0.1379958810229069,GeneMANIA,Colocalization,Performance_disgen
2908,GM_genetic_90,-0.1387817588896188,GeneMANIA,Genetic,Performance_disgen
270,GM_coexp_97,-0.1393017148014265,GeneMANIA,Coexpression,Performance_disgen
1473,GM_colocal,-0.144070244314024,GeneMANIA,Colocalization,Performance_disgen
219,GM_coexp_97,-0.1440803987673216,GeneMANIA,Coexpression,Performance_disgen
693,GM_coexp_97,-0.1471398145685394,GeneMANIA,Coexpression,Performance_disgen
