NCBI Gene ID A	NCBI Gene ID B	Network/Network Coverage	Analysis Set	Model Number	pTM	ipTM	Model Confidence
1408	8864	27	Network Coverage	0	0.43	0.75	0.686
1408	8864	27	Network Coverage	1	0.43	0.75	0.686
1408	8864	27	Network Coverage	2	0.43	0.75	0.686
1408	8864	27	Network Coverage	3	0.44	0.76	0.696
1408	8864	27	Network Coverage	4	0.43	0.75	0.686
3065	10919	27	Network Coverage	0	0.39	0.28	0.302
3065	10919	27	Network Coverage	1	0.37	0.2	0.234
3065	10919	27	Network Coverage	2	0.37	0.32	0.33
3065	10919	27	Network Coverage	3	0.37	0.24	0.266
3065	10919	27	Network Coverage	4	0.37	0.21	0.242
6124	6134	27	Network Coverage	0	0.43	0.13	0.19
6124	6134	27	Network Coverage	1	0.43	0.13	0.19
6124	6134	27	Network Coverage	2	0.42	0.11	0.172
6124	6134	27	Network Coverage	3	0.43	0.11	0.174
6124	6134	27	Network Coverage	4	0.42	0.12	0.18
3065	51742	27	Network Coverage	0	0.35	0.28	0.294
3065	51742	27	Network Coverage	1	0.36	0.33	0.336
3065	51742	27	Network Coverage	2	0.36	0.37	0.368
3065	51742	27	Network Coverage	3	0.37	0.43	0.418
3065	51742	27	Network Coverage	4	0.36	0.33	0.336
6794	57787	27	Network Coverage	0	0.48	0.44	0.448
6794	57787	27	Network Coverage	1	0.48	0.46	0.464
6794	57787	27	Network Coverage	2	0.37	0.15	0.194
6794	57787	27	Network Coverage	3	0.39	0.28	0.302
6794	57787	27	Network Coverage	4	0.36	0.16	0.2
5111	10036	27	Network Coverage	0	0.34	0.5	0.468
5111	10036	27	Network Coverage	1	0.37	0.76	0.682
5111	10036	27	Network Coverage	2	0.36	0.69	0.624
5111	10036	27	Network Coverage	3	0.36	0.77	0.688
5111	10036	27	Network Coverage	4	0.35	0.77	0.686
11130	147841	27	Network Coverage	0	0.36	0.36	0.36
11130	147841	27	Network Coverage	1	0.39	0.41	0.406
11130	147841	27	Network Coverage	2	0.35	0.33	0.334
11130	147841	27	Network Coverage	3	0.27	0.24	0.246
11130	147841	27	Network Coverage	4	0.26	0.23	0.236
1457	7157	27	Network Coverage	0	0.64	0.21	0.296
1457	7157	27	Network Coverage	1	0.63	0.15	0.246
1457	7157	27	Network Coverage	2	0.63	0.14	0.238
1457	7157	27	Network Coverage	3	0.63	0.14	0.238
1457	7157	27	Network Coverage	4	0.63	0.15	0.246
3014	4361	27	Network Coverage	0	0.65	0.21	0.298
3014	4361	27	Network Coverage	1	0.63	0.14	0.238
3014	4361	27	Network Coverage	2	0.63	0.14	0.238
3014	4361	27	Network Coverage	3	0.64	0.2	0.288
3014	4361	27	Network Coverage	4	0.64	0.17	0.264
5928	8208	27	Network Coverage	0	0.47	0.16	0.222
5928	8208	27	Network Coverage	1	0.47	0.29	0.326
5928	8208	27	Network Coverage	2	0.47	0.15	0.214
5928	8208	27	Network Coverage	3	0.47	0.15	0.214
5928	8208	27	Network Coverage	4	0.47	0.35	0.374
6908	9015	27	Network Coverage	0	0.42	0.14	0.196
6908	9015	27	Network Coverage	1	0.42	0.12	0.18
6908	9015	27	Network Coverage	2	0.44	0.14	0.2
6908	9015	27	Network Coverage	3	0.43	0.18	0.23
6908	9015	27	Network Coverage	4	0.44	0.13	0.192
22823	23512	27	Network Coverage	0	0.32	0.19	0.216
22823	23512	27	Network Coverage	1	0.42	0.41	0.412
22823	23512	27	Network Coverage	2	0.3	0.22	0.236
22823	23512	27	Network Coverage	3	0.32	0.25	0.264
22823	23512	27	Network Coverage	4	0.37	0.43	0.418
6886	6929	27	Network Coverage	0	0.21	0.15	0.162
6886	6929	27	Network Coverage	1	0.22	0.2	0.204
6886	6929	27	Network Coverage	2	0.27	0.3	0.294
6886	6929	27	Network Coverage	3	0.29	0.33	0.322
6886	6929	27	Network Coverage	4	0.2	0.16	0.168
3190	10179	27	Network Coverage	0	0.34	0.13	0.172
3190	10179	27	Network Coverage	1	0.34	0.13	0.172
3190	10179	27	Network Coverage	2	0.33	0.13	0.17
3190	10179	27	Network Coverage	3	0.33	0.13	0.17
3190	10179	27	Network Coverage	4	0.33	0.12	0.162
51010	51013	27	Network Coverage	0	0.52	0.15	0.224
51010	51013	27	Network Coverage	1	0.5	0.24	0.292
51010	51013	27	Network Coverage	2	0.56	0.63	0.616
51010	51013	27	Network Coverage	3	0.56	0.64	0.624
51010	51013	27	Network Coverage	4	0.52	0.19	0.256
4140	7529	27	Network Coverage	0	0.43	0.21	0.254
4140	7529	27	Network Coverage	1	0.43	0.19	0.238
4140	7529	27	Network Coverage	2	0.43	0.18	0.23
4140	7529	27	Network Coverage	3	0.42	0.16	0.212
4140	7529	27	Network Coverage	4	0.42	0.16	0.212
4089	6667	27	Network Coverage	0	0.29	0.2	0.218
4089	6667	27	Network Coverage	1	0.3	0.19	0.212
4089	6667	27	Network Coverage	2	0.28	0.18	0.2
4089	6667	27	Network Coverage	3	0.29	0.2	0.218
4089	6667	27	Network Coverage	4	0.3	0.24	0.252
1437	1438	27	Network Coverage	0	0.71	0.76	0.75
1437	1438	27	Network Coverage	1	0.71	0.77	0.758
1437	1438	27	Network Coverage	2	0.71	0.76	0.75
1437	1438	27	Network Coverage	3	0.71	0.77	0.758
1437	1438	27	Network Coverage	4	0.71	0.76	0.75
207	117145	27	Network Coverage	0	0.62	0.25	0.324
207	117145	27	Network Coverage	1	0.63	0.23	0.31
207	117145	27	Network Coverage	2	0.59	0.24	0.31
207	117145	27	Network Coverage	3	0.58	0.21	0.284
207	117145	27	Network Coverage	4	0.59	0.22	0.294
54880	84759	27	Network Coverage	0	0.29	0.61	0.546
54880	84759	27	Network Coverage	1	0.29	0.65	0.578
54880	84759	27	Network Coverage	2	0.29	0.62	0.554
54880	84759	27	Network Coverage	3	0.29	0.62	0.554
54880	84759	27	Network Coverage	4	0.28	0.54	0.488
8801	8802	27	Network Coverage	0	0.85	0.84	0.842
8801	8802	27	Network Coverage	1	0.83	0.81	0.814
8801	8802	27	Network Coverage	2	0.85	0.85	0.85
8801	8802	27	Network Coverage	3	0.83	0.81	0.814
8801	8802	27	Network Coverage	4	0.84	0.82	0.824
5300	5347	27	Network Coverage	0	0.68	0.13	0.24
5300	5347	27	Network Coverage	1	0.68	0.18	0.28
5300	5347	27	Network Coverage	2	0.68	0.17	0.272
5300	5347	27	Network Coverage	3	0.7	0.21	0.308
5300	5347	27	Network Coverage	4	0.67	0.14	0.246
2054	9341	27	Network Coverage	0	0.51	0.28	0.326
2054	9341	27	Network Coverage	1	0.47	0.23	0.278
2054	9341	27	Network Coverage	2	0.53	0.38	0.41
2054	9341	27	Network Coverage	3	0.45	0.23	0.274
2054	9341	27	Network Coverage	4	0.5	0.15	0.22
6872	6908	27	Network Coverage	0	0.34	0.6	0.548
6872	6908	27	Network Coverage	1	0.34	0.59	0.54
6872	6908	27	Network Coverage	2	0.34	0.58	0.532
6872	6908	27	Network Coverage	3	0.35	0.57	0.526
6872	6908	27	Network Coverage	4	0.35	0.54	0.502
718	3426	27	Network Coverage	0	0.51	0.13	0.206
718	3426	27	Network Coverage	1	0.51	0.13	0.206
718	3426	27	Network Coverage	2	0.53	0.15	0.226
718	3426	27	Network Coverage	3	0.5	0.13	0.204
718	3426	27	Network Coverage	4	0.52	0.13	0.208
3643	5781	27	Network Coverage	0	0.39	0.32	0.334
3643	5781	27	Network Coverage	1	0.36	0.22	0.248
3643	5781	27	Network Coverage	2	0.38	0.41	0.404
3643	5781	27	Network Coverage	3	0.36	0.33	0.336
3643	5781	27	Network Coverage	4	0.34	0.22	0.244
3065	8099	27	Network Coverage	0	0.65	0.12	0.226
3065	8099	27	Network Coverage	1	0.65	0.13	0.234
3065	8099	27	Network Coverage	2	0.65	0.15	0.25
3065	8099	27	Network Coverage	3	0.66	0.14	0.244
3065	8099	27	Network Coverage	4	0.66	0.15	0.252
8662	8669	27	Network Coverage	0	0.55	0.52	0.526
8662	8669	27	Network Coverage	1	0.55	0.49	0.502
8662	8669	27	Network Coverage	2	0.56	0.48	0.496
8662	8669	27	Network Coverage	3	0.56	0.52	0.528
8662	8669	27	Network Coverage	4	0.55	0.47	0.486
8861	170463	27	Network Coverage	0	0.43	0.5	0.486
8861	170463	27	Network Coverage	1	0.45	0.54	0.522
8861	170463	27	Network Coverage	2	0.37	0.16	0.202
8861	170463	27	Network Coverage	3	0.43	0.45	0.446
8861	170463	27	Network Coverage	4	0.45	0.54	0.522
3717	6777	27	Network Coverage	0	0.48	0.29	0.328
3717	6777	27	Network Coverage	1	0.56	0.23	0.296
3717	6777	27	Network Coverage	2	0.54	0.4	0.428
3717	6777	27	Network Coverage	3	0.56	0.28	0.336
3717	6777	27	Network Coverage	4	0.55	0.4	0.43
6314	6881	27	Network Coverage	0	0.39	0.25	0.278
6314	6881	27	Network Coverage	1	0.37	0.22	0.25
6314	6881	27	Network Coverage	2	0.35	0.19	0.222
6314	6881	27	Network Coverage	3	0.37	0.17	0.21
6314	6881	27	Network Coverage	4	0.38	0.18	0.22
2177	2178	27	Network Coverage	0	0.66	0.61	0.62
2177	2178	27	Network Coverage	1	0.67	0.62	0.63
2177	2178	27	Network Coverage	2	0.64	0.57	0.584
2177	2178	27	Network Coverage	3	0.66	0.62	0.628
2177	2178	27	Network Coverage	4	0.66	0.59	0.604
5770	6774	27	Network Coverage	0	0.54	0.16	0.236
5770	6774	27	Network Coverage	1	0.54	0.15	0.228
5770	6774	27	Network Coverage	2	0.54	0.17	0.244
5770	6774	27	Network Coverage	3	0.52	0.14	0.216
5770	6774	27	Network Coverage	4	0.54	0.14	0.22
6500	80204	27	Network Coverage	0	0.82	0.94	0.916
6500	80204	27	Network Coverage	1	0.81	0.94	0.914
6500	80204	27	Network Coverage	2	0.81	0.94	0.914
6500	80204	27	Network Coverage	3	0.81	0.94	0.914
6500	80204	27	Network Coverage	4	0.81	0.94	0.914
9442	90390	27	Network Coverage	0	0.37	0.21	0.242
9442	90390	27	Network Coverage	1	0.39	0.17	0.214
9442	90390	27	Network Coverage	2	0.37	0.16	0.202
9442	90390	27	Network Coverage	3	0.37	0.14	0.186
9442	90390	27	Network Coverage	4	0.38	0.15	0.196
7415	165324	27	Network Coverage	0	0.44	0.45	0.448
7415	165324	27	Network Coverage	1	0.44	0.43	0.432
7415	165324	27	Network Coverage	2	0.47	0.47	0.47
7415	165324	27	Network Coverage	3	0.43	0.46	0.454
7415	165324	27	Network Coverage	4	0.49	0.48	0.482
9343	9410	27	Network Coverage	0	0.65	0.16	0.258
9343	9410	27	Network Coverage	1	0.65	0.16	0.258
9343	9410	27	Network Coverage	2	0.65	0.17	0.266
9343	9410	27	Network Coverage	3	0.65	0.15	0.25
9343	9410	27	Network Coverage	4	0.65	0.16	0.258
6464	6714	28	Network Coverage	0	0.4	0.24	0.272
6464	6714	28	Network Coverage	1	0.43	0.41	0.414
6464	6714	28	Network Coverage	2	0.43	0.39	0.398
6464	6714	28	Network Coverage	3	0.43	0.4	0.406
6464	6714	28	Network Coverage	4	0.42	0.19	0.236
3190	6428	28	Network Coverage	0	0.37	0.14	0.186
3190	6428	28	Network Coverage	1	0.37	0.14	0.186
3190	6428	28	Network Coverage	2	0.37	0.13	0.178
3190	6428	28	Network Coverage	3	0.37	0.12	0.17
3190	6428	28	Network Coverage	4	0.36	0.13	0.176
5883	5884	28	Network Coverage	0	0.58	0.66	0.644
5883	5884	28	Network Coverage	1	0.56	0.67	0.648
5883	5884	28	Network Coverage	2	0.59	0.66	0.646
5883	5884	28	Network Coverage	3	0.56	0.66	0.64
5883	5884	28	Network Coverage	4	0.56	0.66	0.64
6605	55193	28	Network Coverage	0	0.39	0.21	0.246
6605	55193	28	Network Coverage	1	0.41	0.27	0.298
6605	55193	28	Network Coverage	2	0.41	0.22	0.258
6605	55193	28	Network Coverage	3	0.39	0.21	0.246
6605	55193	28	Network Coverage	4	0.39	0.2	0.238
6788	11186	28	Network Coverage	0	0.4	0.49	0.472
6788	11186	28	Network Coverage	1	0.38	0.43	0.42
6788	11186	28	Network Coverage	2	0.4	0.48	0.464
6788	11186	28	Network Coverage	3	0.39	0.47	0.454
6788	11186	28	Network Coverage	4	0.35	0.43	0.414
5436	5435	28	Network Coverage	0	0.51	0.14	0.214
5436	5435	28	Network Coverage	1	0.5	0.1	0.18
5436	5435	28	Network Coverage	2	0.5	0.14	0.212
5436	5435	28	Network Coverage	3	0.51	0.11	0.19
5436	5435	28	Network Coverage	4	0.51	0.14	0.214
3178	3189	28	Network Coverage	0	0.36	0.16	0.2
3178	3189	28	Network Coverage	1	0.34	0.12	0.164
3178	3189	28	Network Coverage	2	0.35	0.13	0.174
3178	3189	28	Network Coverage	3	0.38	0.2	0.236
3178	3189	28	Network Coverage	4	0.34	0.12	0.164
387	5910	28	Network Coverage	0	0.79	0.33	0.422
387	5910	28	Network Coverage	1	0.8	0.42	0.496
387	5910	28	Network Coverage	2	0.79	0.32	0.414
387	5910	28	Network Coverage	3	0.77	0.3	0.394
387	5910	28	Network Coverage	4	0.78	0.32	0.412
4215	5607	28	Network Coverage	0	0.5	0.52	0.516
4215	5607	28	Network Coverage	1	0.53	0.58	0.57
4215	5607	28	Network Coverage	2	0.54	0.62	0.604
4215	5607	28	Network Coverage	3	0.51	0.56	0.55
4215	5607	28	Network Coverage	4	0.53	0.58	0.57
322	351	28	Network Coverage	0	0.3	0.38	0.364
322	351	28	Network Coverage	1	0.28	0.39	0.368
322	351	28	Network Coverage	2	0.29	0.38	0.362
322	351	28	Network Coverage	3	0.28	0.38	0.36
322	351	28	Network Coverage	4	0.29	0.39	0.37
1386	122953	28	Network Coverage	0	0.34	0.47	0.444
1386	122953	28	Network Coverage	1	0.34	0.47	0.444
1386	122953	28	Network Coverage	2	0.33	0.46	0.434
1386	122953	28	Network Coverage	3	0.34	0.46	0.436
1386	122953	28	Network Coverage	4	0.34	0.47	0.444
3014	4683	28	Network Coverage	0	0.36	0.2	0.232
3014	4683	28	Network Coverage	1	0.37	0.22	0.25
3014	4683	28	Network Coverage	2	0.35	0.22	0.246
3014	4683	28	Network Coverage	3	0.36	0.25	0.272
3014	4683	28	Network Coverage	4	0.36	0.24	0.264
5187	8864	28	Network Coverage	0	0.4	0.39	0.392
5187	8864	28	Network Coverage	1	0.41	0.4	0.402
5187	8864	28	Network Coverage	2	0.39	0.38	0.382
5187	8864	28	Network Coverage	3	0.4	0.39	0.392
5187	8864	28	Network Coverage	4	0.39	0.38	0.382
5356	27339	28	Network Coverage	0	0.42	0.16	0.212
5356	27339	28	Network Coverage	1	0.42	0.16	0.212
5356	27339	28	Network Coverage	2	0.4	0.14	0.192
5356	27339	28	Network Coverage	3	0.42	0.17	0.22
5356	27339	28	Network Coverage	4	0.5	0.51	0.508
7189	257397	28	Network Coverage	0	0.28	0.23	0.24
7189	257397	28	Network Coverage	1	0.27	0.16	0.182
7189	257397	28	Network Coverage	2	0.28	0.17	0.192
7189	257397	28	Network Coverage	3	0.28	0.18	0.2
7189	257397	28	Network Coverage	4	0.28	0.17	0.192
9070	9739	28	Network Coverage	0	0.3	0.21	0.228
9070	9739	28	Network Coverage	1	0.3	0.24	0.252
9070	9739	28	Network Coverage	2	0.3	0.24	0.252
9070	9739	28	Network Coverage	3	0.31	0.43	0.406
9070	9739	28	Network Coverage	4	0.3	0.21	0.228
9341	10228	28	Network Coverage	0	0.33	0.26	0.274
9341	10228	28	Network Coverage	1	0.32	0.4	0.384
9341	10228	28	Network Coverage	2	0.36	0.5	0.472
9341	10228	28	Network Coverage	3	0.33	0.41	0.394
9341	10228	28	Network Coverage	4	0.31	0.24	0.254
10248	54913	28	Network Coverage	0	0.7	0.75	0.74
10248	54913	28	Network Coverage	1	0.72	0.76	0.752
10248	54913	28	Network Coverage	2	0.68	0.72	0.712
10248	54913	28	Network Coverage	3	0.7	0.75	0.74
10248	54913	28	Network Coverage	4	0.71	0.79	0.774
10362	51317	28	Network Coverage	0	0.32	0.45	0.424
10362	51317	28	Network Coverage	1	0.3	0.44	0.412
10362	51317	28	Network Coverage	2	0.3	0.45	0.42
10362	51317	28	Network Coverage	3	0.3	0.44	0.412
10362	51317	28	Network Coverage	4	0.29	0.44	0.41
891	5347	28	Network Coverage	0	0.53	0.17	0.242
891	5347	28	Network Coverage	1	0.54	0.18	0.252
891	5347	28	Network Coverage	2	0.55	0.18	0.254
891	5347	28	Network Coverage	3	0.54	0.18	0.252
891	5347	28	Network Coverage	4	0.55	0.19	0.262
2280	2475	28	Network Coverage	0	0.65	0.19	0.282
2280	2475	28	Network Coverage	1	0.62	0.18	0.268
2280	2475	28	Network Coverage	2	0.6	0.18	0.264
2280	2475	28	Network Coverage	3	0.67	0.19	0.286
2280	2475	28	Network Coverage	4	0.65	0.19	0.282
6257	7376	28	Network Coverage	0	0.5	0.54	0.532
6257	7376	28	Network Coverage	1	0.51	0.56	0.55
6257	7376	28	Network Coverage	2	0.5	0.55	0.54
6257	7376	28	Network Coverage	3	0.5	0.55	0.54
6257	7376	28	Network Coverage	4	0.51	0.56	0.55
196	405	28	Network Coverage	0	0.45	0.66	0.618
196	405	28	Network Coverage	1	0.44	0.63	0.592
196	405	28	Network Coverage	2	0.44	0.64	0.6
196	405	28	Network Coverage	3	0.45	0.65	0.61
196	405	28	Network Coverage	4	0.44	0.64	0.6
7273	8557	28	Network Coverage	0	0.24	0.27	0.264
7273	8557	28	Network Coverage	1	0.33	0.24	0.258
7273	8557	28	Network Coverage	2	0.23	0.26	0.254
7273	8557	28	Network Coverage	3	0.3	0.25	0.26
7273	8557	28	Network Coverage	4	0.23	0.27	0.262
1660	10482	28	Network Coverage	0	0.45	0.17	0.226
1660	10482	28	Network Coverage	1	0.45	0.16	0.218
1660	10482	28	Network Coverage	2	0.46	0.25	0.292
1660	10482	28	Network Coverage	3	0.44	0.14	0.2
1660	10482	28	Network Coverage	4	0.45	0.17	0.226
5590	8878	28	Network Coverage	0	0.43	0.36	0.374
5590	8878	28	Network Coverage	1	0.43	0.35	0.366
5590	8878	28	Network Coverage	2	0.44	0.38	0.392
5590	8878	28	Network Coverage	3	0.41	0.33	0.346
5590	8878	28	Network Coverage	4	0.44	0.38	0.392
10592	64151	28	Network Coverage	0	0.6	0.19	0.272
10592	64151	28	Network Coverage	1	0.61	0.19	0.274
10592	64151	28	Network Coverage	2	0.6	0.17	0.256
10592	64151	28	Network Coverage	3	0.6	0.18	0.264
10592	64151	28	Network Coverage	4	0.61	0.22	0.298
23172	79184	28	Network Coverage	0	0.72	0.83	0.808
23172	79184	28	Network Coverage	1	0.71	0.83	0.806
23172	79184	28	Network Coverage	2	0.71	0.83	0.806
23172	79184	28	Network Coverage	3	0.72	0.83	0.808
23172	79184	28	Network Coverage	4	0.71	0.82	0.798
7518	79840	28	Network Coverage	0	0.62	0.14	0.236
7518	79840	28	Network Coverage	1	0.63	0.14	0.238
7518	79840	28	Network Coverage	2	0.63	0.17	0.262
7518	79840	28	Network Coverage	3	0.63	0.16	0.254
7518	79840	28	Network Coverage	4	0.61	0.1	0.202
4091	64750	28	Network Coverage	0	0.45	0.13	0.194
4091	64750	28	Network Coverage	1	0.44	0.14	0.2
4091	64750	28	Network Coverage	2	0.44	0.14	0.2
4091	64750	28	Network Coverage	3	0.44	0.14	0.2
4091	64750	28	Network Coverage	4	0.44	0.14	0.2
5906	5910	28	Network Coverage	0	0.7	0.23	0.324
5906	5910	28	Network Coverage	1	0.69	0.21	0.306
5906	5910	28	Network Coverage	2	0.7	0.25	0.34
5906	5910	28	Network Coverage	3	0.68	0.22	0.312
5906	5910	28	Network Coverage	4	0.68	0.22	0.312
9112	57459	28	Network Coverage	0	0.25	0.19	0.202
9112	57459	28	Network Coverage	1	0.22	0.15	0.164
9112	57459	28	Network Coverage	2	0.23	0.18	0.19
9112	57459	28	Network Coverage	3	0.23	0.15	0.166
9112	57459	28	Network Coverage	4	0.22	0.13	0.148
5683	5694	28	Network Coverage	0	0.5	0.15	0.22
5683	5694	28	Network Coverage	1	0.72	0.62	0.64
5683	5694	28	Network Coverage	2	0.48	0.12	0.192
5683	5694	28	Network Coverage	3	0.49	0.13	0.202
5683	5694	28	Network Coverage	4	0.51	0.2	0.262
9126	113130	28	Network Coverage	0	0.38	0.19	0.228
9126	113130	28	Network Coverage	1	0.4	0.18	0.224
9126	113130	28	Network Coverage	2	0.4	0.19	0.232
9126	113130	28	Network Coverage	3	0.36	0.19	0.224
9126	113130	28	Network Coverage	4	0.36	0.18	0.216
3654	246330	28	Network Coverage	0	0.44	0.23	0.272
3654	246330	28	Network Coverage	1	0.42	0.21	0.252
3654	246330	28	Network Coverage	2	0.43	0.19	0.238
3654	246330	28	Network Coverage	3	0.43	0.2	0.246
3654	246330	28	Network Coverage	4	0.44	0.29	0.32
8664	8666	28	Network Coverage	0	0.51	0.25	0.302
8664	8666	28	Network Coverage	1	0.51	0.22	0.278
8664	8666	28	Network Coverage	2	0.53	0.57	0.562
8664	8666	28	Network Coverage	3	0.5	0.14	0.212
8664	8666	28	Network Coverage	4	0.51	0.24	0.294
5537	22870	28	Network Coverage	0	0.69	0.95	0.898
5537	22870	28	Network Coverage	1	0.7	0.95	0.9
5537	22870	28	Network Coverage	2	0.7	0.96	0.908
5537	22870	28	Network Coverage	3	0.68	0.95	0.896
5537	22870	28	Network Coverage	4	0.69	0.96	0.906
1978	2475	28	Network Coverage	0	0.66	0.22	0.308
1978	2475	28	Network Coverage	1	0.7	0.22	0.316
1978	2475	28	Network Coverage	2	0.69	0.21	0.306
1978	2475	28	Network Coverage	3	0.64	0.21	0.296
1978	2475	28	Network Coverage	4	0.68	0.24	0.328
3799	3831	28	Network Coverage	0	0.42	0.15	0.204
3799	3831	28	Network Coverage	1	0.42	0.14	0.196
3799	3831	28	Network Coverage	2	0.43	0.14	0.198
3799	3831	28	Network Coverage	3	0.42	0.14	0.196
3799	3831	28	Network Coverage	4	0.43	0.17	0.222
29894	81608	28	Network Coverage	0	0.68	0.46	0.504
29894	81608	28	Network Coverage	1	0.68	0.39	0.448
29894	81608	28	Network Coverage	2	0.68	0.4	0.456
29894	81608	28	Network Coverage	3	0.69	0.71	0.706
29894	81608	28	Network Coverage	4	0.68	0.32	0.392
3725	5602	28	Network Coverage	0	0.47	0.51	0.502
3725	5602	28	Network Coverage	1	0.49	0.58	0.562
3725	5602	28	Network Coverage	2	0.48	0.55	0.536
3725	5602	28	Network Coverage	3	0.47	0.54	0.526
3725	5602	28	Network Coverage	4	0.48	0.5	0.496
329	7132	28	Network Coverage	0	0.24	0.15	0.168
329	7132	28	Network Coverage	1	0.28	0.17	0.192
329	7132	28	Network Coverage	2	0.23	0.14	0.158
329	7132	28	Network Coverage	3	0.24	0.15	0.168
329	7132	28	Network Coverage	4	0.23	0.14	0.158
5709	9861	28	Network Coverage	0	0.69	0.72	0.714
5709	9861	28	Network Coverage	1	0.68	0.72	0.712
5709	9861	28	Network Coverage	2	0.69	0.74	0.73
5709	9861	28	Network Coverage	3	0.7	0.74	0.732
5709	9861	28	Network Coverage	4	0.7	0.74	0.732
6597	7157	28	Network Coverage	0	0.49	0.24	0.29
6597	7157	28	Network Coverage	1	0.46	0.19	0.244
6597	7157	28	Network Coverage	2	0.48	0.15	0.216
6597	7157	28	Network Coverage	3	0.43	0.19	0.238
6597	7157	28	Network Coverage	4	0.43	0.16	0.214
1024	9439	28	Network Coverage	0	0.6	0.2	0.28
1024	9439	28	Network Coverage	1	0.62	0.24	0.316
1024	9439	28	Network Coverage	2	0.62	0.24	0.316
1024	9439	28	Network Coverage	3	0.61	0.22	0.298
1024	9439	28	Network Coverage	4	0.62	0.27	0.34
3059	4067	28	Network Coverage	0	0.44	0.24	0.28
3059	4067	28	Network Coverage	1	0.44	0.3	0.328
3059	4067	28	Network Coverage	2	0.43	0.21	0.254
3059	4067	28	Network Coverage	3	0.45	0.29	0.322
3059	4067	28	Network Coverage	4	0.46	0.36	0.38
5683	5695	28	Network Coverage	0	0.68	0.62	0.632
5683	5695	28	Network Coverage	1	0.75	0.74	0.742
5683	5695	28	Network Coverage	2	0.6	0.46	0.488
5683	5695	28	Network Coverage	3	0.65	0.57	0.586
5683	5695	28	Network Coverage	4	0.7	0.71	0.708
3673	3688	29	Network Coverage	0	0.64	0.63	0.632
3673	3688	29	Network Coverage	1	0.64	0.63	0.632
3673	3688	29	Network Coverage	2	0.63	0.64	0.638
3673	3688	29	Network Coverage	3	0.64	0.64	0.64
3673	3688	29	Network Coverage	4	0.65	0.65	0.65
57521	64223	29	Network Coverage	0	0.72	0.26	0.352
57521	64223	29	Network Coverage	1	0.75	0.47	0.526
57521	64223	29	Network Coverage	2	0.72	0.23	0.328
57521	64223	29	Network Coverage	3	0.71	0.21	0.31
57521	64223	29	Network Coverage	4	0.7	0.16	0.268
672	3726	29	Network Coverage	0	0.28	0.28	0.28
672	3726	29	Network Coverage	1	0.27	0.25	0.254
672	3726	29	Network Coverage	2	0.28	0.24	0.248
672	3726	29	Network Coverage	3	0.27	0.22	0.23
672	3726	29	Network Coverage	4	0.28	0.3	0.296
